Date,Store ID,Product ID,Category,Inventory Level,Units Sold,Units Ordered,Price,Seasonality
05-01-2022,S002,P0002,Electronics,182,101,81,43.43,Autumn
05-01-2022,S002,P0003,Electronics,274,263,91,30.78,Summer
05-01-2022,S002,P0004,Furniture,148,32,142,82.85,Autumn
05-01-2022,S002,P0005,Clothing,241,209,36,87.11,Spring
05-01-2022,S002,P0006,Groceries,131,24,176,56.68,Spring
05-01-2022,S002,P0007,Groceries,80,20,176,80.01,Winter
05-01-2022,S002,P0008,Clothing,483,148,111,41.24,Autumn
05-01-2022,S002,P0009,Toys,228,100,183,96.96,Spring
05-01-2022,S002,P0010,Toys,202,129,55,87.69,Autumn
05-01-2022,S002,P0011,Furniture,440,257,41,74.45,Spring
05-01-2022,S002,P0012,Groceries,264,262,29,53.28,Summer
05-01-2022,S002,P0013,Toys,296,200,20,25.38,Spring
05-01-2022,S002,P0014,Groceries,201,56,187,23.84,Spring
05-01-2022,S002,P0015,Clothing,70,24,28,52.21,Summer
05-01-2022,S002,P0016,Furniture,176,105,174,79.34,Spring
05-01-2022,S002,P0017,Groceries,399,294,100,13.13,Summer
05-01-2022,S002,P0018,Groceries,294,142,63,23.28,Autumn
05-01-2022,S002,P0019,Electronics,222,55,27,67.3,Spring
05-01-2022,S002,P0020,Electronics,123,24,110,17.35,Autumn
05-01-2022,S003,P0001,Electronics,388,53,55,93.06,Summer
05-01-2022,S003,P0002,Groceries,191,189,177,84.04,Winter
05-01-2022,S003,P0003,Furniture,370,146,68,25.75,Summer
05-01-2022,S003,P0004,Furniture,463,186,77,76.32,Summer
05-01-2022,S003,P0005,Toys,140,77,149,49.52,Spring
05-01-2022,S003,P0006,Furniture,314,225,135,93.81,Autumn
05-01-2022,S003,P0007,Clothing,79,66,69,76.7,Summer
05-01-2022,S003,P0008,Electronics,411,35,83,24.28,Winter
05-01-2022,S003,P0009,Electronics,117,1,64,13.87,Spring
05-01-2022,S003,P0010,Clothing,109,95,73,14.93,Winter
05-01-2022,S003,P0011,Electronics,438,255,85,22.22,Spring
05-01-2022,S003,P0012,Toys,480,132,174,57.69,Winter
05-01-2022,S003,P0013,Furniture,284,234,168,80.36,Winter
05-01-2022,S003,P0014,Furniture,444,42,86,40.6,Winter
05-01-2022,S003,P0015,Furniture,278,25,81,86.8,Autumn
05-01-2022,S003,P0016,Toys,202,30,195,30.33,Autumn
05-01-2022,S003,P0017,Toys,192,28,175,29.03,Summer
05-01-2022,S003,P0018,Groceries,168,38,74,97.97,Spring
05-01-2022,S003,P0019,Toys,308,149,35,31.18,Winter
05-01-2022,S003,P0020,Groceries,286,192,70,65.34,Autumn
05-01-2022,S004,P0001,Toys,201,198,103,57.58,Summer
05-01-2022,S004,P0002,Electronics,135,83,49,54.02,Winter
05-01-2022,S004,P0003,Furniture,258,97,172,69.96,Autumn
05-01-2022,S004,P0004,Toys,357,173,97,51.07,Spring
05-01-2022,S004,P0005,Electronics,387,69,199,99.12,Autumn
05-01-2022,S004,P0006,Furniture,378,256,169,77.59,Autumn
05-01-2022,S004,P0007,Electronics,249,246,124,87.6,Summer
05-01-2022,S004,P0008,Clothing,448,332,184,43.67,Summer
05-01-2022,S004,P0009,Toys,348,325,97,89.52,Summer
05-01-2022,S004,P0010,Groceries,412,53,75,12.89,Autumn
05-01-2022,S004,P0011,Groceries,344,17,30,92.7,Autumn
05-01-2022,S004,P0012,Toys,475,223,172,31.47,Spring
05-01-2022,S004,P0013,Electronics,400,95,86,89.52,Autumn
05-01-2022,S004,P0014,Toys,424,225,37,54.44,Winter
05-01-2022,S004,P0015,Groceries,441,216,118,21.75,Winter
05-01-2022,S004,P0016,Electronics,421,324,27,60.8,Spring
05-01-2022,S004,P0017,Toys,278,75,56,60.17,Summer
05-01-2022,S004,P0018,Electronics,319,158,176,19.17,Winter
05-01-2022,S004,P0019,Electronics,353,55,35,45.92,Winter
05-01-2022,S004,P0020,Toys,149,131,42,23.85,Autumn
05-01-2022,S005,P0001,Toys,371,74,115,40.47,Spring
05-01-2022,S005,P0002,Toys,98,59,94,26.25,Autumn
05-01-2022,S005,P0003,Electronics,318,150,171,82.08,Spring
05-01-2022,S005,P0004,Groceries,200,135,192,50.59,Spring
05-01-2022,S005,P0005,Toys,299,79,117,49.08,Spring
05-01-2022,S005,P0006,Groceries,392,62,125,12.38,Summer
05-01-2022,S005,P0007,Clothing,399,130,77,49.02,Autumn
05-01-2022,S005,P0008,Toys,192,74,116,27.8,Summer
05-01-2022,S005,P0009,Clothing,149,16,23,59.13,Summer
05-01-2022,S005,P0010,Furniture,406,342,195,43.1,Summer
05-01-2022,S005,P0011,Electronics,91,48,155,13.33,Autumn
05-01-2022,S005,P0012,Clothing,228,224,147,98.66,Spring
05-01-2022,S005,P0013,Electronics,68,64,54,39.8,Summer
05-01-2022,S005,P0014,Toys,358,322,36,86.26,Summer
05-01-2022,S005,P0015,Toys,361,264,75,85.81,Summer
05-01-2022,S005,P0016,Electronics,371,343,98,58.21,Spring
05-01-2022,S005,P0017,Groceries,231,15,107,74.42,Summer
05-01-2022,S005,P0018,Toys,269,90,109,53.06,Summer
05-01-2022,S005,P0019,Clothing,444,143,196,61.9,Autumn
05-01-2022,S005,P0020,Groceries,243,36,107,53.65,Winter
06-01-2022,S001,P0001,Electronics,198,37,155,91.05,Summer
06-01-2022,S001,P0002,Furniture,262,230,114,47.32,Winter
06-01-2022,S001,P0003,Toys,91,58,187,54.78,Autumn
06-01-2022,S001,P0004,Furniture,466,305,123,41.72,Autumn
06-01-2022,S001,P0005,Groceries,129,120,195,37.57,Autumn
06-01-2022,S001,P0006,Toys,57,2,110,83.4,Autumn
06-01-2022,S001,P0007,Electronics,76,35,49,99.12,Summer
06-01-2022,S001,P0008,Clothing,445,171,84,34.4,Spring
06-01-2022,S001,P0009,Furniture,277,195,134,59.33,Autumn
06-01-2022,S001,P0010,Clothing,204,97,143,33.79,Winter
06-01-2022,S001,P0011,Toys,200,177,49,60.79,Spring
06-01-2022,S001,P0012,Groceries,59,1,88,63.21,Spring
06-01-2022,S001,P0013,Furniture,185,181,189,64.04,Autumn
06-01-2022,S001,P0014,Furniture,201,100,86,46.65,Winter
06-01-2022,S001,P0015,Furniture,388,1,37,92.22,Spring
06-01-2022,S001,P0016,Clothing,481,429,164,28.27,Autumn
06-01-2022,S001,P0017,Electronics,379,26,23,22.57,Summer
06-01-2022,S001,P0018,Electronics,423,176,90,81.55,Winter
06-01-2022,S001,P0019,Furniture,66,15,126,96.19,Spring
06-01-2022,S001,P0020,Clothing,98,2,60,79.76,Winter
06-01-2022,S002,P0001,Furniture,131,81,82,28.58,Winter
06-01-2022,S002,P0002,Toys,117,23,47,48.84,Winter
06-01-2022,S002,P0003,Clothing,71,65,197,60.75,Autumn
06-01-2022,S002,P0004,Groceries,72,62,118,58.46,Autumn
06-01-2022,S002,P0005,Clothing,106,76,64,17.93,Autumn
06-01-2022,S002,P0006,Toys,377,136,89,49.22,Autumn
06-01-2022,S002,P0007,Furniture,469,255,80,43.87,Autumn
06-01-2022,S002,P0008,Groceries,392,244,123,63.54,Summer
06-01-2022,S002,P0009,Toys,415,173,91,40.94,Spring
06-01-2022,S002,P0010,Toys,350,330,165,65.09,Autumn
06-01-2022,S002,P0011,Clothing,104,95,155,69.04,Summer
06-01-2022,S002,P0012,Groceries,223,144,198,43.15,Spring
06-01-2022,S002,P0013,Groceries,467,350,191,49.42,Autumn
06-01-2022,S002,P0014,Groceries,372,240,26,76.27,Summer
06-01-2022,S002,P0015,Furniture,224,210,185,22.01,Summer
06-01-2022,S002,P0016,Furniture,270,59,39,91.94,Winter
06-01-2022,S002,P0017,Groceries,207,57,43,26.93,Winter
06-01-2022,S002,P0018,Clothing,120,57,198,93.1,Autumn
06-01-2022,S002,P0019,Electronics,300,283,139,42.65,Spring
06-01-2022,S002,P0020,Clothing,246,203,47,99.48,Autumn
06-01-2022,S003,P0001,Furniture,223,170,89,96.28,Summer
06-01-2022,S003,P0002,Electronics,110,30,21,55.36,Autumn
06-01-2022,S003,P0003,Furniture,210,180,82,25.18,Autumn
06-01-2022,S003,P0004,Toys,400,211,135,61.36,Summer
06-01-2022,S003,P0005,Toys,457,243,182,83.39,Spring
06-01-2022,S003,P0006,Clothing,285,7,56,10.97,Winter
06-01-2022,S003,P0007,Furniture,108,9,67,11.77,Winter
06-01-2022,S003,P0008,Furniture,463,231,175,23.44,Summer
06-01-2022,S003,P0009,Electronics,60,11,89,15.82,Summer
06-01-2022,S003,P0010,Clothing,148,18,91,55.5,Spring
06-01-2022,S003,P0011,Clothing,266,144,183,58.31,Summer
06-01-2022,S003,P0012,Furniture,111,26,32,61.61,Spring
06-01-2022,S003,P0013,Toys,479,61,82,83.41,Spring
06-01-2022,S003,P0014,Furniture,268,80,62,45.22,Autumn
06-01-2022,S003,P0015,Furniture,490,476,53,20.66,Winter
06-01-2022,S003,P0016,Groceries,385,316,183,41.15,Spring
06-01-2022,S003,P0017,Toys,409,162,200,75.06,Summer
06-01-2022,S003,P0018,Furniture,221,51,61,11.07,Spring
06-01-2022,S003,P0019,Furniture,67,37,84,51.51,Summer
06-01-2022,S003,P0020,Electronics,283,63,138,95,Winter
06-01-2022,S004,P0001,Groceries,185,101,69,16.86,Autumn
06-01-2022,S004,P0002,Toys,162,105,71,20.2,Autumn
06-01-2022,S004,P0003,Furniture,405,134,119,38.42,Winter
06-01-2022,S004,P0004,Electronics,50,50,180,83.19,Winter
06-01-2022,S004,P0005,Furniture,384,220,25,79.42,Summer
06-01-2022,S004,P0006,Clothing,488,260,190,79.07,Autumn
06-01-2022,S004,P0007,Groceries,129,80,164,68.16,Autumn
06-01-2022,S004,P0008,Clothing,226,167,115,13.17,Summer
06-01-2022,S004,P0009,Furniture,207,166,104,90.13,Spring
06-01-2022,S004,P0010,Clothing,490,49,142,97.69,Summer
06-01-2022,S004,P0011,Electronics,293,26,88,46.28,Summer
06-01-2022,S004,P0012,Clothing,483,73,199,77.85,Spring
06-01-2022,S004,P0013,Toys,389,257,81,23.32,Autumn
06-01-2022,S004,P0014,Groceries,126,50,136,75.87,Winter
06-01-2022,S004,P0015,Furniture,304,49,102,90.79,Autumn
06-01-2022,S004,P0016,Electronics,69,24,190,81.37,Spring
06-01-2022,S004,P0017,Electronics,220,192,122,33.34,Spring
06-01-2022,S004,P0018,Electronics,427,47,167,95.48,Winter
06-01-2022,S004,P0019,Furniture,411,325,145,33.58,Autumn
06-01-2022,S004,P0020,Furniture,261,150,118,29.27,Summer
06-01-2022,S005,P0001,Clothing,333,195,37,34.92,Autumn
06-01-2022,S005,P0002,Furniture,387,35,23,92.42,Summer
06-01-2022,S005,P0003,Clothing,186,96,139,60.14,Spring
06-01-2022,S005,P0004,Electronics,313,219,44,69.02,Autumn
06-01-2022,S005,P0005,Toys,121,14,87,52.41,Winter
06-01-2022,S005,P0006,Toys,475,14,50,58.85,Spring
06-01-2022,S005,P0007,Groceries,87,39,187,58.4,Autumn
06-01-2022,S005,P0008,Toys,279,162,79,81.97,Summer
06-01-2022,S005,P0009,Toys,87,70,44,46.58,Autumn
06-01-2022,S005,P0010,Toys,94,64,176,53.15,Autumn
06-01-2022,S005,P0011,Clothing,248,83,20,86.35,Summer
06-01-2022,S005,P0012,Groceries,385,171,24,57.72,Winter
06-01-2022,S005,P0013,Furniture,395,101,146,89.13,Spring
06-01-2022,S005,P0014,Furniture,134,128,165,25.88,Autumn
06-01-2022,S005,P0015,Electronics,185,7,89,38.71,Spring
06-01-2022,S005,P0016,Clothing,223,15,186,97.79,Summer
06-01-2022,S005,P0017,Furniture,495,250,161,49.83,Autumn
06-01-2022,S005,P0018,Furniture,200,192,71,41.02,Winter
06-01-2022,S005,P0019,Toys,244,149,129,50.18,Spring
06-01-2022,S005,P0020,Furniture,74,7,82,92.93,Winter
07-01-2022,S001,P0001,Furniture,195,107,106,53.99,Winter
07-01-2022,S001,P0002,Clothing,255,115,66,80.82,Winter
07-01-2022,S001,P0003,Electronics,487,32,157,63.07,Winter
07-01-2022,S001,P0004,Furniture,339,307,183,10.74,Winter
07-01-2022,S001,P0005,Clothing,120,92,170,29.63,Spring
07-01-2022,S001,P0006,Furniture,399,23,36,27.88,Winter
07-01-2022,S001,P0007,Clothing,461,429,25,50.47,Summer
07-01-2022,S001,P0008,Clothing,193,64,191,37.99,Summer
07-01-2022,S001,P0009,Electronics,402,242,126,48.3,Autumn
07-01-2022,S001,P0010,Groceries,438,20,139,55.07,Autumn
07-01-2022,S001,P0011,Clothing,275,102,117,73.88,Summer
07-01-2022,S001,P0012,Groceries,446,118,109,65.47,Summer
07-01-2022,S001,P0013,Toys,137,71,122,37.22,Summer
07-01-2022,S001,P0014,Electronics,189,115,86,51.17,Spring
07-01-2022,S001,P0015,Electronics,311,128,165,12.36,Spring
07-01-2022,S001,P0016,Clothing,178,161,36,82.49,Autumn
07-01-2022,S001,P0017,Furniture,299,66,185,13.81,Spring
07-01-2022,S001,P0018,Toys,109,87,188,58.5,Winter
07-01-2022,S001,P0019,Toys,159,46,29,65.57,Winter
07-01-2022,S001,P0020,Electronics,402,124,167,52.47,Summer
07-01-2022,S002,P0001,Toys,394,150,68,85.79,Spring
07-01-2022,S002,P0002,Furniture,461,67,188,73.73,Summer
07-01-2022,S002,P0003,Electronics,85,72,59,42.82,Autumn
07-01-2022,S002,P0004,Groceries,301,114,124,93.78,Summer
07-01-2022,S002,P0005,Furniture,183,119,49,42.56,Winter
07-01-2022,S002,P0006,Toys,429,68,41,38.51,Summer
07-01-2022,S002,P0007,Electronics,263,211,178,49.35,Winter
07-01-2022,S002,P0008,Toys,74,46,129,96.55,Spring
07-01-2022,S002,P0009,Groceries,332,117,101,72.01,Summer
07-01-2022,S002,P0010,Groceries,218,116,156,85.36,Summer
07-01-2022,S002,P0011,Clothing,272,53,143,30.33,Spring
07-01-2022,S002,P0012,Toys,365,137,176,80.92,Winter
07-01-2022,S002,P0013,Furniture,176,143,124,45.69,Spring
07-01-2022,S002,P0014,Electronics,357,152,76,39.53,Autumn
07-01-2022,S002,P0015,Electronics,288,39,174,74.81,Autumn
07-01-2022,S002,P0016,Furniture,212,211,128,41.54,Autumn
07-01-2022,S002,P0017,Electronics,103,100,157,79.73,Winter
07-01-2022,S002,P0018,Furniture,222,73,160,78.75,Summer
07-01-2022,S002,P0019,Groceries,144,122,148,12.31,Autumn
07-01-2022,S002,P0020,Groceries,90,86,103,61.14,Summer
07-01-2022,S003,P0001,Clothing,388,39,187,66.68,Autumn
07-01-2022,S003,P0002,Furniture,427,145,148,84.95,Winter
07-01-2022,S003,P0003,Clothing,92,4,87,85.2,Summer
07-01-2022,S003,P0004,Furniture,121,8,198,42.9,Winter
07-01-2022,S003,P0005,Toys,340,298,113,82.07,Autumn
07-01-2022,S003,P0006,Electronics,187,175,161,73.39,Spring
07-01-2022,S003,P0007,Groceries,177,177,169,40.45,Summer
07-01-2022,S003,P0008,Electronics,172,154,176,12.48,Winter
07-01-2022,S003,P0009,Furniture,113,24,72,32.44,Winter
07-01-2022,S003,P0010,Furniture,74,63,35,61.85,Summer
07-01-2022,S003,P0011,Electronics,391,29,37,35.12,Winter
07-01-2022,S003,P0012,Clothing,158,52,197,14.89,Winter
07-01-2022,S003,P0013,Groceries,244,59,158,18.4,Autumn
07-01-2022,S003,P0014,Groceries,135,48,72,83.95,Spring
07-01-2022,S003,P0015,Toys,270,71,71,83.65,Autumn
07-01-2022,S003,P0016,Electronics,240,86,189,16.24,Spring
07-01-2022,S003,P0017,Clothing,437,12,109,34.38,Winter
07-01-2022,S003,P0018,Electronics,394,336,35,72.54,Autumn
07-01-2022,S003,P0019,Furniture,317,35,154,80.19,Autumn
07-01-2022,S003,P0020,Toys,268,20,98,93.99,Spring
07-01-2022,S004,P0001,Toys,164,13,190,91.6,Winter
07-01-2022,S004,P0002,Toys,61,46,172,79.31,Summer
07-01-2022,S004,P0003,Electronics,81,49,166,63.03,Spring
07-01-2022,S004,P0004,Groceries,146,92,157,44.43,Winter
07-01-2022,S004,P0005,Clothing,117,108,107,80.61,Summer
07-01-2022,S004,P0006,Groceries,453,343,61,59.12,Summer
07-01-2022,S004,P0007,Groceries,182,83,194,43.98,Winter
07-01-2022,S004,P0008,Toys,231,72,186,32.77,Spring
07-01-2022,S004,P0009,Clothing,442,186,97,48.29,Spring
07-01-2022,S004,P0010,Groceries,126,50,87,54.76,Autumn
07-01-2022,S004,P0011,Clothing,88,80,106,82.63,Spring
07-01-2022,S004,P0012,Clothing,113,36,133,83.16,Spring
07-01-2022,S004,P0013,Groceries,371,188,58,88.58,Winter
07-01-2022,S004,P0014,Toys,242,227,75,60.49,Summer
07-01-2022,S004,P0015,Groceries,495,174,58,99.47,Autumn
07-01-2022,S004,P0016,Furniture,323,139,173,82.21,Autumn
07-01-2022,S004,P0017,Furniture,53,4,84,94.56,Summer
07-01-2022,S004,P0018,Furniture,94,70,132,66.34,Summer
07-01-2022,S004,P0019,Groceries,183,12,112,77.11,Summer
07-01-2022,S004,P0020,Toys,296,162,123,94.18,Spring
07-01-2022,S005,P0001,Groceries,227,97,77,41.28,Spring
07-01-2022,S005,P0002,Electronics,406,297,38,71.78,Autumn
07-01-2022,S005,P0003,Furniture,342,197,26,31.15,Winter
07-01-2022,S005,P0004,Clothing,125,32,149,85.3,Summer
07-01-2022,S005,P0005,Toys,140,131,130,60.88,Spring
07-01-2022,S005,P0006,Electronics,370,284,135,49.36,Winter
07-01-2022,S005,P0007,Toys,441,246,68,76.42,Summer
07-01-2022,S005,P0008,Clothing,498,139,125,95.46,Summer
07-01-2022,S005,P0009,Furniture,213,182,122,25.51,Autumn
07-01-2022,S005,P0010,Furniture,260,164,151,61.24,Summer
07-01-2022,S005,P0011,Furniture,453,438,31,81.95,Winter
07-01-2022,S005,P0012,Groceries,454,59,35,51.76,Winter
07-01-2022,S005,P0013,Toys,129,88,177,47.68,Winter
07-01-2022,S005,P0014,Electronics,272,211,134,61.07,Summer
07-01-2022,S005,P0015,Electronics,206,161,141,63.13,Autumn
07-01-2022,S005,P0016,Furniture,170,111,168,38.22,Autumn
07-01-2022,S005,P0017,Groceries,453,186,65,78.41,Autumn
07-01-2022,S005,P0018,Clothing,159,30,41,44.62,Autumn
07-01-2022,S005,P0019,Furniture,60,33,155,31.44,Spring
07-01-2022,S005,P0020,Groceries,248,126,28,38.55,Winter
08-01-2022,S001,P0001,Furniture,231,2,119,66.3,Winter
08-01-2022,S001,P0002,Groceries,55,33,34,72.12,Autumn
08-01-2022,S001,P0003,Electronics,338,123,90,39.4,Autumn
08-01-2022,S001,P0004,Toys,420,79,141,40.63,Summer
08-01-2022,S001,P0005,Groceries,355,217,177,20.73,Summer
08-01-2022,S001,P0006,Electronics,104,14,26,53.8,Winter
08-01-2022,S001,P0007,Furniture,264,172,145,13.51,Winter
08-01-2022,S001,P0008,Toys,215,58,97,14.55,Summer
08-01-2022,S001,P0009,Electronics,375,162,64,22.53,Autumn
08-01-2022,S001,P0010,Furniture,253,186,45,64.49,Winter
08-01-2022,S001,P0011,Furniture,357,106,117,22.11,Summer
08-01-2022,S001,P0012,Furniture,264,229,71,79.77,Winter
08-01-2022,S001,P0013,Electronics,332,261,66,76.62,Autumn
08-01-2022,S001,P0014,Furniture,290,142,158,49.74,Summer
08-01-2022,S001,P0015,Groceries,368,255,66,10.98,Spring
08-01-2022,S001,P0016,Electronics,361,42,99,32.13,Summer
08-01-2022,S001,P0017,Clothing,467,248,106,42.26,Winter
08-01-2022,S001,P0018,Furniture,296,58,71,79.68,Summer
08-01-2022,S001,P0019,Furniture,440,127,69,12.22,Winter
08-01-2022,S001,P0020,Groceries,348,151,126,65.67,Winter
08-01-2022,S002,P0001,Groceries,349,341,198,90.22,Summer
08-01-2022,S002,P0002,Toys,384,134,71,91.27,Spring
08-01-2022,S002,P0003,Electronics,369,64,132,75.69,Summer
08-01-2022,S002,P0004,Groceries,414,298,93,41.52,Autumn
08-01-2022,S002,P0005,Toys,314,107,130,35.32,Summer
08-01-2022,S002,P0006,Groceries,300,233,149,52.87,Summer
08-01-2022,S002,P0007,Furniture,208,18,172,74.31,Autumn
08-01-2022,S002,P0008,Electronics,405,278,65,74.62,Autumn
08-01-2022,S002,P0009,Groceries,371,241,113,68.99,Spring
08-01-2022,S002,P0010,Toys,57,23,71,91.77,Autumn
08-01-2022,S002,P0011,Electronics,64,7,79,92.43,Spring
08-01-2022,S002,P0012,Clothing,294,13,186,35.54,Winter
08-01-2022,S002,P0013,Furniture,348,91,70,97.17,Winter
08-01-2022,S002,P0014,Clothing,210,25,85,70.89,Winter
08-01-2022,S002,P0015,Toys,339,117,147,74.19,Summer
08-01-2022,S002,P0016,Clothing,125,34,24,24.24,Spring
08-01-2022,S002,P0017,Groceries,160,153,56,81.09,Spring
08-01-2022,S002,P0018,Clothing,471,351,36,97.91,Summer
08-01-2022,S002,P0019,Toys,411,285,72,20.87,Autumn
08-01-2022,S002,P0020,Toys,314,188,67,89.75,Autumn
08-01-2022,S003,P0001,Clothing,370,264,56,72.31,Autumn
08-01-2022,S003,P0002,Furniture,327,50,31,75.25,Spring
08-01-2022,S003,P0003,Electronics,216,12,44,46.2,Summer
08-01-2022,S003,P0004,Clothing,435,250,26,29.64,Autumn
08-01-2022,S003,P0005,Furniture,477,271,67,73.61,Autumn
08-01-2022,S003,P0006,Clothing,363,189,163,74.7,Autumn
08-01-2022,S003,P0007,Groceries,418,324,30,73.57,Winter
08-01-2022,S003,P0008,Clothing,496,454,56,19.84,Autumn
08-01-2022,S003,P0009,Electronics,176,104,21,84.48,Spring
08-01-2022,S003,P0010,Groceries,84,6,63,88.54,Spring
08-01-2022,S003,P0011,Furniture,482,480,68,74.14,Winter
08-01-2022,S003,P0012,Furniture,55,3,46,16.46,Spring
08-01-2022,S003,P0013,Groceries,303,11,29,87.77,Summer
08-01-2022,S003,P0014,Furniture,364,60,28,20.31,Summer
08-01-2022,S003,P0015,Electronics,233,47,145,97.72,Winter
08-01-2022,S003,P0016,Clothing,81,36,69,26.65,Spring
08-01-2022,S003,P0017,Electronics,93,85,46,15.63,Summer
08-01-2022,S003,P0018,Toys,117,61,159,53.53,Autumn
08-01-2022,S003,P0019,Toys,109,66,132,22.67,Winter
08-01-2022,S003,P0020,Electronics,156,119,47,21.01,Summer
08-01-2022,S004,P0001,Clothing,62,23,131,24.71,Spring
08-01-2022,S004,P0002,Toys,74,25,48,83.18,Winter
08-01-2022,S004,P0003,Groceries,280,214,21,22.27,Winter
08-01-2022,S004,P0004,Furniture,470,450,191,88.87,Winter
08-01-2022,S004,P0005,Groceries,183,148,90,11.43,Summer
08-01-2022,S004,P0006,Furniture,109,69,58,20.5,Autumn
08-01-2022,S004,P0007,Electronics,152,97,105,56.84,Autumn
08-01-2022,S004,P0008,Groceries,203,161,51,39.81,Autumn
08-01-2022,S004,P0009,Clothing,102,97,177,65.64,Spring
08-01-2022,S004,P0010,Electronics,393,170,187,15.27,Spring
08-01-2022,S004,P0011,Toys,317,132,48,32.2,Autumn
08-01-2022,S004,P0012,Furniture,163,145,194,92.42,Winter
08-01-2022,S004,P0013,Electronics,386,331,162,20.13,Autumn
08-01-2022,S004,P0014,Furniture,311,256,168,51.94,Winter
08-01-2022,S004,P0015,Electronics,338,135,145,19.51,Spring
08-01-2022,S004,P0016,Electronics,329,163,56,81.94,Summer
08-01-2022,S004,P0017,Toys,111,105,85,94.97,Summer
08-01-2022,S004,P0018,Toys,190,39,37,65.26,Summer
08-01-2022,S004,P0019,Groceries,353,41,174,21.49,Autumn
08-01-2022,S004,P0020,Groceries,176,59,21,30.67,Spring
08-01-2022,S005,P0001,Toys,107,53,189,21.2,Summer
08-01-2022,S005,P0002,Clothing,196,149,35,48.65,Spring
08-01-2022,S005,P0003,Toys,341,208,23,61.05,Spring
08-01-2022,S005,P0004,Electronics,401,61,25,57.98,Autumn
08-01-2022,S005,P0005,Groceries,459,211,35,10.83,Summer
08-01-2022,S005,P0006,Furniture,323,223,111,61.72,Spring
08-01-2022,S005,P0007,Toys,112,93,177,42.82,Summer
08-01-2022,S005,P0008,Groceries,297,150,96,74,Autumn
08-01-2022,S005,P0009,Toys,489,147,81,21.5,Spring
08-01-2022,S005,P0010,Clothing,254,209,57,72.32,Winter
08-01-2022,S005,P0011,Groceries,137,40,159,50.72,Summer
08-01-2022,S005,P0012,Toys,314,8,78,44.41,Autumn
08-01-2022,S005,P0013,Groceries,365,241,86,95.4,Autumn
08-01-2022,S005,P0014,Groceries,177,8,37,72.93,Summer
08-01-2022,S005,P0015,Groceries,307,230,20,96.08,Autumn
08-01-2022,S005,P0016,Clothing,101,89,162,19.72,Summer
08-01-2022,S005,P0017,Clothing,377,116,49,60.49,Winter
08-01-2022,S005,P0018,Furniture,448,125,199,88.88,Spring
08-01-2022,S005,P0019,Furniture,135,83,195,42.53,Summer
08-01-2022,S005,P0020,Groceries,383,96,44,20.84,Spring
09-01-2022,S001,P0001,Electronics,373,350,178,41.72,Summer
09-01-2022,S001,P0002,Clothing,142,9,67,96.33,Spring
09-01-2022,S001,P0003,Toys,153,153,107,18.67,Autumn
